S,2022/09/26 14:29:22.566,TC=0.4393153;
S,2022/09/26 14:29:22.569,TC=0.4149089;
S,2022/09/26 14:29:22.573,TC=0.4210105;
S,2022/09/26 14:29:22.579,TC=0.4210105;
S,2022/09/26 14:29:22.581,TC=0.4332137;
S,2022/09/26 14:29:22.585,TC=0.4393153;
S,2022/09/26 14:29:22.588,TC=0.4332137;
S,2022/09/26 14:29:22.591,TC=0.4393153;
S,2022/09/26 14:29:22.598,TC=0.4393153;
S,2022/09/26 14:29:22.601,TC=0.4454169;
S,2022/09/26 14:29:22.604,TC=0.4576201;
S,2022/09/26 14:29:22.606,TC=0.4149089;
S,2022/09/26 14:29:22.611,TC=0.4088073;
S,2022/09/26 14:29:22.615,TC=0.4271121;
S,2022/09/26 14:29:22.617,TC=0.4027057;
S,2022/09/26 14:29:22.620,TC=0.4149089;
M,2022/09/26 14:29:22.578,IQ0.4210105;
M,2022/09/26 14:29:22.581,IQ0.4332137;
M,2022/09/26 14:29:22.584,IQ0.4332137;
M,2022/09/26 14:29:22.587,IQ0.4271121;
M,2022/09/26 14:29:22.589,IQ0.4393153;
M,2022/09/26 14:29:22.597,IQ0.4454169;
M,2022/09/26 14:29:22.600,IQ0.4454169;
M,2022/09/26 14:29:22.602,IQ0.4332137;
M,2022/09/26 14:29:22.604,IQ0.4210105;
M,2022/09/26 14:29:22.608,IQ0.4515185;
M,2022/09/26 14:29:22.612,IQ0.4515185;
M,2022/09/26 14:29:22.615,IQ0.4393153;
M,2022/09/26 14:29:22.618,IQ0.4332137;
M,2022/09/26 14:29:22.620,IQ0.4332137;
M,2022/09/26 14:29:22.625,IQ0.4271121;
M,2022/09/26 14:29:22.630,IQ0.4576201;
M,2022/09/26 14:29:22.637,IQ0.4210105;
M,2022/09/26 14:29:22.639,IQ0.4393153;
M,2022/09/26 14:29:22.643,IQ0.4149089;
M,2022/09/26 14:29:22.645,IQ0.4210105;
M,2022/09/26 14:29:22.646,IQ0.4454169;
M,2022/09/26 14:29:22.648,IQ0.4332137;
M,2022/09/26 14:29:22.649,IQ0.4332137;
M,2022/09/26 14:29:22.652,IQ0.4393153;
M,2022/09/26 14:29:22.653,IQ0.4332137;
M,2022/09/26 14:29:22.654,IQ0.4149089;
M,2022/09/26 14:29:22.661,IQ0.4088073;
M,2022/09/26 14:29:22.662,IQ0.4210105;
M,2022/09/26 14:29:22.664,IQ0.4027057;
M,2022/09/26 14:29:22.665,IQ0.4027057;
M,2022/09/26 14:29:22.667,IQ0.4332137;
M,2022/09/26 14:29:22.669,IQ0.4088073;
M,2022/09/26 14:29:22.671,IQ0.4210105;
M,2022/09/26 14:29:22.673,IQ0.4149089;
M,2022/09/26 14:29:22.678,IQ0.4149089;
M,2022/09/26 14:29:22.681,IQ0.4149089;
M,2022/09/26 14:29:22.683,IQ0.4332137;
M,2022/09/26 14:29:22.685,IQ0.4210105;
M,2022/09/26 14:29:22.686,IQ0.4454169;
M,2022/09/26 14:29:22.689,IQ0.4271121;
M,2022/09/26 14:29:22.690,IQ0.4393153;
M,2022/09/26 14:29:22.696,IQ0.4210105;
M,2022/09/26 14:29:22.697,IQ0.4027057;
M,2022/09/26 14:29:22.700,IQ0.4698233;
M,2022/09/26 14:29:22.701,SR17808;
M,2022/09/26 14:29:22.704,IQ0.3966041;
M,2022/09/26 14:29:22.706,IQ0.4332137;
M,2022/09/26 14:29:22.712,IQ0.4271121;
M,2022/09/26 14:29:22.714,IQ0.4149089;
M,2022/09/26 14:29:22.715,IQ0.4210105;
S,2022/09/26 14:29:22.627,TC=0.4576201;
S,2022/09/26 14:29:22.631,TC=0.3782993;
S,2022/09/26 14:29:22.638,TC=0.3782993;
S,2022/09/26 14:29:22.640,TC=0.4332137;
S,2022/09/26 14:29:22.644,TC=0.4027057;
S,2022/09/26 14:29:22.645,TC=0.4332137;
S,2022/09/26 14:29:22.647,TC=0.4332137;
S,2022/09/26 14:29:22.648,TC=0.4210105;
S,2022/09/26 14:29:22.651,TC=0.4332137;
S,2022/09/26 14:29:22.652,TC=0.4332137;
S,2022/09/26 14:29:22.654,TC=0.4271121;
S,2022/09/26 14:29:22.660,TC=0.4393153;
S,2022/09/26 14:29:22.662,TC=0.4454169;
S,2022/09/26 14:29:22.664,TC=0.4332137;
S,2022/09/26 14:29:22.666,TC=0.4210105;
S,2022/09/26 14:29:22.668,TC=0.4515185;
S,2022/09/26 14:29:22.670,TC=0.4515185;
S,2022/09/26 14:29:22.672,TC=0.4332137;
S,2022/09/26 14:29:22.677,TC=0.4332137;
S,2022/09/26 14:29:22.680,TC=0.4576201;
S,2022/09/26 14:29:22.683,TC=0.4210105;
S,2022/09/26 14:29:22.684,TC=0.4149089;
S,2022/09/26 14:29:22.686,TC=0.4454169;
S,2022/09/26 14:29:22.689,TC=0.4332137;
S,2022/09/26 14:29:22.690,TC=0.4393153;
S,2022/09/26 14:29:22.696,TC=0.4149089;
S,2022/09/26 14:29:22.698,TC=0.4210105;
S,2022/09/26 14:29:22.700,TC=0.4027057;
S,2022/09/26 14:29:22.703,TC=0.4332137;
S,2022/09/26 14:29:22.705,TC=0.4210105;
S,2022/09/26 14:29:22.711,TC=0.4149089;
S,2022/09/26 14:29:22.713,TC=0.4149089;
S,2022/09/26 14:29:22.715,TC=0.4332137;
S,2022/09/26 14:29:22.718,TC=0.4454169;
S,2022/09/26 14:29:22.719,TC=0.4393153;
S,2022/09/26 14:29:22.722,TC=0.4027057;
S,2022/09/26 14:29:22.723,TC=0.4698233;
S,2022/09/26 14:29:22.726,TC=0.4332137;
S,2022/09/26 14:29:22.729,TC=0.4149089;
S,2022/09/26 14:29:22.731,TC=0.4210105;
S,2022/09/26 14:29:22.733,TC=0.4210105;
S,2022/09/26 14:29:22.735,TC=0.4576201;
S,2022/09/26 14:29:22.736,TC=0.4332137;
S,2022/09/26 14:29:22.738,TC=0.4210105;
S,2022/09/26 14:29:22.744,TC=0.4088073;
S,2022/09/26 14:29:22.750,TC=0.4149089;
S,2022/09/26 14:29:22.753,TC=0.4210105;
S,2022/09/26 14:29:22.768,TC=0.4332137;
S,2022/09/26 14:29:22.771,TC=0.4210105;
S,2022/09/26 14:29:22.779,TC=0.4271121;
M,2022/09/26 14:29:22.718,IQ0.3966041;
M,2022/09/26 14:29:22.719,IQ0.4210105;
M,2022/09/26 14:29:22.722,IQ0.4088073;
M,2022/09/26 14:29:22.722,IQ0.4576201;
M,2022/09/26 14:29:22.725,IQ0.4332137;
M,2022/09/26 14:29:22.728,IQ0.4393153;
M,2022/09/26 14:29:22.731,IQ0.4210105;
M,2022/09/26 14:29:22.732,IQ0.4088073;
M,2022/09/26 14:29:22.734,IQ0.4332137;
M,2022/09/26 14:29:22.736,IQ0.4149089;
M,2022/09/26 14:29:22.738,IQ0.4454169;
M,2022/09/26 14:29:22.739,IQ0.4210105;
M,2022/09/26 14:29:22.744,IQ0.4332137;
M,2022/09/26 14:29:22.752,IQ0.4210105;
M,2022/09/26 14:29:22.755,IQ0.4210105;
M,2022/09/26 14:29:22.767,IQ0.4332137;
